upi_id,customer_id,bank_name,account_type,date_added,status,account_age_days,cleaning_status
emily3783@upi,cust104174,Axis,Credit_Card_Linked,2025-05-25,Active,163,Cleaned and Validated
shari5048@upi,cust106778,Hdfc,Credit_Card_Linked,2025-07-25,Active,102,Cleaned and Validated
wesley5921@upi,cust108859,Axis,Credit_Card_Linked,2024-11-01,Active,368,Cleaned and Validated
mariah6398@upi,cust101499,Sbi,Credit_Card_Linked,2024-11-13,Active,356,Cleaned and Validated
audrey7861@upi,cust102415,Pnb,Savings,2023-10-25,Active,741,Cleaned and Validated
gregory4891@upi,cust100294,Sbi,Current,2024-08-20,Active,441,Cleaned and Validated
kimberly8283@upi,cust109332,Hdfc,Credit_Card_Linked,2024-11-06,Active,363,Cleaned and Validated
eric4006@upi,cust108685,Axis,Credit_Card_Linked,2025-04-23,Active,195,Cleaned and Validated
caitlin6911@upi,cust108220,Icici,Credit_Card_Linked,2024-03-21,Active,593,Cleaned and Validated
lisa9675@upi,cust102436,Hdfc,Current,2024-12-18,Active,321,Cleaned and Validated
donna6937@upi,cust102066,Pnb,Savings,2024-10-24,Active,376,Cleaned and Validated
judith2754@upi,cust109406,Axis,Current,2022-04-29,Active,1285,Cleaned and Validated
benjamin6604@upi,cust108673,Pnb,Current,2023-05-12,Active,907,Cleaned and Validated
jennifer1496@upi,cust108882,Pnb,Savings,2025-02-13,Active,264,Cleaned and Validated
matthew2802@upi,cust101687,Hdfc,Current,2024-10-14,Active,386,Cleaned and Validated
jerry1809@upi,cust106866,Axis,Credit_Card_Linked,2024-08-17,Active,444,Cleaned and Validated
christopher1839@upi,cust102179,Axis,Credit_Card_Linked,2024-07-02,Suspended,490,Cleaned and Validated
natalie4340@upi,cust107426,Icici,Savings,2022-09-03,Active,1158,Cleaned and Validated
anthony6850@upi,cust101903,Icici,Credit_Card_Linked,2024-05-17,Active,536,Cleaned and Validated
bryan4977@upi,cust106596,Hdfc,Credit_Card_Linked,2025-04-06,Active,212,Cleaned and Validated
joel4385@upi,cust102994,Hdfc,Current,2025-05-18,Active,170,Cleaned and Validated
john1538@upi,cust106520,Kotak,Current,2024-07-25,Active,467,Cleaned and Validated
cynthia9224@upi,cust104111,Axis,Savings,2024-11-04,Active,365,Cleaned and Validated
lauren8669@upi,cust109416,Sbi,Current,2023-02-20,Suspended,988,Cleaned and Validated
samantha7702@upi,cust103912,Pnb,Credit_Card_Linked,2025-02-02,Active,275,Cleaned and Validated
jennifer7391@upi,cust103428,Icici,Current,2025-05-31,Active,157,Cleaned and Validated
justin4768@upi,cust101556,Pnb,Savings,2025-06-02,Active,155,Cleaned and Validated
jane7906@upi,cust102572,Pnb,Credit_Card_Linked,2022-10-18,Active,1113,Cleaned and Validated
tanya1098@upi,cust106003,Pnb,Current,2023-04-28,Active,921,Cleaned and Validated
diane3033@upi,cust108948,Pnb,Credit_Card_Linked,2024-09-26,Active,404,Cleaned and Validated
christina8010@upi,cust102873,Sbi,Current,2025-01-02,Active,306,Cleaned and Validated
peter3393@upi,cust107835,Hdfc,Credit_Card_Linked,2025-03-13,Active,236,Cleaned and Validated
ana1776@upi,cust101125,Icici,Savings,2025-01-08,Active,300,Cleaned and Validated
hannah8267@upi,cust103906,Sbi,Current,2024-05-13,Active,540,Cleaned and Validated
rebecca7431@upi,cust103667,Kotak,Credit_Card_Linked,2025-06-26,Active,131,Cleaned and Validated
timothy6827@upi,cust100794,Kotak,Credit_Card_Linked,2024-05-25,Active,528,Cleaned and Validated
danielle6835@upi,cust105885,Pnb,Current,2021-08-14,Suspended,1543,Cleaned and Validated
beth3444@upi,cust106960,Pnb,Current,2022-11-28,Active,1072,Cleaned and Validated
james5881@upi,cust105970,Hdfc,Savings,2023-05-06,Active,913,Cleaned and Validated
pamela2425@upi,cust101123,Axis,Credit_Card_Linked,2024-09-17,Suspended,413,Cleaned and Validated
james4759@upi,cust108779,Pnb,Savings,2025-02-28,Active,249,Cleaned and Validated
daniel4674@upi,cust106073,Axis,Credit_Card_Linked,2021-06-17,Active,1601,Cleaned and Validated
brandon1810@upi,cust109796,Hdfc,Credit_Card_Linked,2025-06-10,Active,147,Cleaned and Validated
christopher4611@upi,cust104243,Sbi,Credit_Card_Linked,2023-10-30,Active,736,Cleaned and Validated
monica7761@upi,cust104242,Kotak,Credit_Card_Linked,2023-06-19,Active,869,Cleaned and Validated
amy3460@upi,cust105838,Kotak,Current,2025-01-16,Active,292,Cleaned and Validated
rhonda7106@upi,cust104726,Axis,Savings,2024-05-09,Active,544,Cleaned and Validated
dakota5468@upi,cust104306,Sbi,Current,2025-06-09,Active,148,Cleaned and Validated
robert1798@upi,cust109228,Hdfc,Current,2021-12-05,Active,1430,Cleaned and Validated
peter9318@upi,cust105493,Icici,Savings,2024-04-05,Active,578,Cleaned and Validated
jeffrey8703@upi,cust102946,Icici,Current,2024-11-07,Active,362,Cleaned and Validated
stephanie2066@upi,cust109261,Sbi,Credit_Card_Linked,2025-04-20,Active,198,Cleaned and Validated
christine1880@upi,cust109112,Hdfc,Credit_Card_Linked,2025-07-22,Suspended,105,Cleaned and Validated
mrs.4196@upi,cust101795,Icici,Credit_Card_Linked,2022-09-26,Active,1135,Cleaned and Validated
ashley4558@upi,cust108452,Pnb,Credit_Card_Linked,2025-07-16,Active,111,Cleaned and Validated
thomas7330@upi,cust100207,Axis,Savings,2025-04-25,Active,193,Cleaned and Validated
andrew5101@upi,cust105566,Hdfc,Credit_Card_Linked,2024-06-04,Active,518,Cleaned and Validated
jimmy5880@upi,cust100304,Kotak,Credit_Card_Linked,2024-09-20,Active,410,Cleaned and Validated
savannah3701@upi,cust108648,Kotak,Savings,2022-11-05,Active,1095,Cleaned and Validated
christopher1220@upi,cust107428,Pnb,Credit_Card_Linked,2025-05-29,Active,159,Cleaned and Validated
catherine8142@upi,cust108453,Axis,Credit_Card_Linked,2023-09-27,Active,769,Cleaned and Validated
theresa8503@upi,cust107905,Hdfc,Current,2023-06-14,Active,874,Cleaned and Validated
kathleen8233@upi,cust100693,Hdfc,Credit_Card_Linked,2024-02-19,Active,624,Cleaned and Validated
bianca5813@upi,cust102716,Sbi,Credit_Card_Linked,2024-09-18,Active,412,Cleaned and Validated
brittany5277@upi,cust109662,Axis,Savings,2025-01-03,Active,305,Cleaned and Validated
barbara6087@upi,cust103770,Icici,Savings,2023-10-18,Active,748,Cleaned and Validated
vanessa5024@upi,cust102368,Axis,Current,2023-11-17,Active,718,Cleaned and Validated
david1515@upi,cust104292,Sbi,Credit_Card_Linked,2025-04-03,Active,215,Cleaned and Validated
randy7524@upi,cust100751,Sbi,Savings,2024-10-07,Active,393,Cleaned and Validated
dawn7000@upi,cust100490,Icici,Credit_Card_Linked,2025-06-11,Active,146,Cleaned and Validated
sara7711@upi,cust104166,Kotak,Savings,2022-01-14,Active,1390,Cleaned and Validated
dawn6795@upi,cust100623,Pnb,Savings,2023-09-03,Active,793,Cleaned and Validated
steven8641@upi,cust106678,Pnb,Current,2023-03-25,Active,955,Cleaned and Validated
steven9337@upi,cust106593,Icici,Current,2025-07-13,Active,114,Cleaned and Validated
vickie7151@upi,cust108230,Sbi,Current,2023-06-07,Active,881,Cleaned and Validated
billy3536@upi,cust108702,Sbi,Credit_Card_Linked,2024-08-08,Active,453,Cleaned and Validated
shannon2016@upi,cust107494,Icici,Savings,2024-07-22,Active,470,Cleaned and Validated
jennifer2984@upi,cust106288,Kotak,Current,2025-06-21,Active,136,Cleaned and Validated
mark7122@upi,cust109025,Pnb,Credit_Card_Linked,2025-07-16,Active,111,Cleaned and Validated
kendra9784@upi,cust108623,Hdfc,Current,2025-06-04,Active,153,Cleaned and Validated
rebecca7590@upi,cust104622,Sbi,Credit_Card_Linked,2025-07-09,Active,118,Cleaned and Validated
robert8698@upi,cust106546,Icici,Current,2024-11-23,Active,346,Cleaned and Validated
joshua3668@upi,cust104553,Kotak,Credit_Card_Linked,2025-01-30,Active,278,Cleaned and Validated
christine5366@upi,cust106649,Hdfc,Savings,2025-07-04,Active,123,Cleaned and Validated
nicole8741@upi,cust109080,Pnb,Savings,2023-06-24,Active,864,Cleaned and Validated
keith5236@upi,cust108314,Kotak,Current,2024-03-11,Active,603,Cleaned and Validated
dorothy5350@upi,cust108807,Kotak,Savings,2024-07-04,Active,488,Cleaned and Validated
michelle8199@upi,cust103985,Kotak,Current,2025-08-05,Active,91,Cleaned and Validated
jordan5762@upi,cust100326,Icici,Credit_Card_Linked,2024-03-22,Active,592,Cleaned and Validated
kathryn4791@upi,cust102052,Pnb,Current,2025-02-06,Active,271,Cleaned and Validated
christopher3628@upi,cust105060,Kotak,Current,2024-04-24,Suspended,559,Cleaned and Validated
jeffrey8725@upi,cust109046,Icici,Credit_Card_Linked,2024-01-07,Active,667,Cleaned and Validated
kayla6631@upi,cust102861,Sbi,Current,2025-06-09,Active,148,Cleaned and Validated
alicia3600@upi,cust105295,Pnb,Savings,2024-05-29,Active,524,Cleaned and Validated
carrie5087@upi,cust107586,Axis,Current,2023-07-15,Active,843,Cleaned and Validated
eric3107@upi,cust103359,Kotak,Current,2025-07-13,Active,114,Cleaned and Validated
joe5285@upi,cust107053,Pnb,Savings,2025-03-27,Active,222,Cleaned and Validated
melissa3408@upi,cust108486,Hdfc,Current,2025-04-28,Active,190,Cleaned and Validated
ann2675@upi,cust104497,Sbi,Savings,2023-11-02,Active,733,Cleaned and Validated
brian6456@upi,cust109797,Pnb,Credit_Card_Linked,2024-05-07,Active,546,Cleaned and Validated
christine2463@upi,cust101962,Hdfc,Credit_Card_Linked,2024-07-06,Active,486,Cleaned and Validated
pamela4170@upi,cust102104,Axis,Credit_Card_Linked,2025-05-08,Active,180,Cleaned and Validated
allen6599@upi,cust105214,Axis,Current,2024-05-26,Active,527,Cleaned and Validated
jason9805@upi,cust105511,Icici,Savings,2025-06-22,Active,135,Cleaned and Validated
matthew6935@upi,cust108347,Hdfc,Current,2022-09-13,Active,1148,Cleaned and Validated
michelle6090@upi,cust108118,Kotak,Credit_Card_Linked,2025-05-03,Active,185,Cleaned and Validated
edwin5684@upi,cust103275,Icici,Credit_Card_Linked,2024-11-13,Active,356,Cleaned and Validated
jerome1149@upi,cust106476,Axis,Current,2023-01-02,Active,1037,Cleaned and Validated
tyler7481@upi,cust105936,Pnb,Credit_Card_Linked,2024-06-24,Active,498,Cleaned and Validated
maria6929@upi,cust105383,Kotak,Savings,2025-07-20,Active,107,Cleaned and Validated
anna8776@upi,cust107557,Sbi,Credit_Card_Linked,2025-04-05,Active,213,Cleaned and Validated
natasha9199@upi,cust109791,Sbi,Current,2024-05-21,Active,532,Cleaned and Validated
bonnie3094@upi,cust109980,Kotak,Current,2025-01-12,Active,296,Cleaned and Validated
nathan3301@upi,cust107655,Pnb,Savings,2024-02-11,Suspended,632,Cleaned and Validated
eddie2880@upi,cust101715,Icici,Current,2025-07-03,Active,124,Cleaned and Validated
brenda8656@upi,cust100282,Axis,Current,2023-07-30,Active,828,Cleaned and Validated
elizabeth4559@upi,cust104966,Sbi,Credit_Card_Linked,2025-07-22,Active,105,Cleaned and Validated
leah3703@upi,cust103804,Kotak,Savings,2025-04-17,Suspended,201,Cleaned and Validated
andrea3491@upi,cust103112,Pnb,Credit_Card_Linked,2023-12-18,Active,687,Cleaned and Validated
william8100@upi,cust105481,Kotak,Current,2024-10-02,Suspended,398,Cleaned and Validated
charles1081@upi,cust104708,Sbi,Credit_Card_Linked,2022-07-22,Active,1201,Cleaned and Validated
katie4967@upi,cust101667,Hdfc,Credit_Card_Linked,2024-10-19,Active,381,Cleaned and Validated
marisa2468@upi,cust106244,Sbi,Credit_Card_Linked,2025-01-22,Active,286,Cleaned and Validated
patrick4814@upi,cust104252,Sbi,Current,2025-05-07,Blocked,181,Cleaned and Validated
douglas9344@upi,cust102063,Kotak,Credit_Card_Linked,2023-01-26,Active,1013,Cleaned and Validated
rachel7239@upi,cust106652,Sbi,Savings,2025-01-09,Active,299,Cleaned and Validated
daniel3088@upi,cust100119,Pnb,Savings,2024-06-02,Active,520,Cleaned and Validated
katherine8863@upi,cust102484,Kotak,Credit_Card_Linked,2024-03-01,Active,613,Cleaned and Validated
david9712@upi,cust107384,Pnb,Savings,2024-03-08,Active,606,Cleaned and Validated
tracy2675@upi,cust102404,Kotak,Savings,2025-06-22,Blocked,135,Cleaned and Validated
angel2795@upi,cust108920,Icici,Current,2025-07-06,Active,121,Cleaned and Validated
cynthia4678@upi,cust107295,Kotak,Credit_Card_Linked,2023-01-05,Active,1034,Cleaned and Validated
gwendolyn8608@upi,cust106496,Axis,Credit_Card_Linked,2024-08-18,Active,443,Cleaned and Validated
andrea3323@upi,cust107943,Pnb,Savings,2024-03-31,Active,583,Cleaned and Validated
daniel6547@upi,cust100763,Icici,Credit_Card_Linked,2023-07-27,Active,831,Cleaned and Validated
jennifer9296@upi,cust107550,Icici,Savings,2025-07-17,Active,110,Cleaned and Validated
richard1222@upi,cust101745,Pnb,Current,2025-05-14,Active,174,Cleaned and Validated
julie4223@upi,cust104713,Kotak,Savings,2024-12-17,Active,322,Cleaned and Validated
kimberly1070@upi,cust102098,Kotak,Credit_Card_Linked,2023-09-04,Active,792,Cleaned and Validated
jillian4580@upi,cust106730,Icici,Credit_Card_Linked,2025-06-12,Active,145,Cleaned and Validated
diamond6877@upi,cust102309,Hdfc,Savings,2022-02-19,Active,1354,Cleaned and Validated
kenneth5680@upi,cust100461,Pnb,Credit_Card_Linked,2023-04-22,Active,927,Cleaned and Validated
miss6972@upi,cust107659,Hdfc,Savings,2023-08-07,Active,820,Cleaned and Validated
michael1580@upi,cust103538,Kotak,Current,2024-04-17,Active,566,Cleaned and Validated
scott2580@upi,cust102461,Pnb,Current,2025-05-07,Active,181,Cleaned and Validated
denise8429@upi,cust107772,Axis,Savings,2023-03-16,Active,964,Cleaned and Validated
paul3493@upi,cust102391,Axis,Current,2022-02-15,Active,1358,Cleaned and Validated
joseph8597@upi,cust103908,Sbi,Current,2023-04-09,Active,940,Cleaned and Validated
jessica5699@upi,cust108828,Hdfc,Current,2021-11-11,Active,1454,Cleaned and Validated
william4079@upi,cust107128,Sbi,Current,2024-09-09,Active,421,Cleaned and Validated
wendy2462@upi,cust101656,Axis,Current,2022-03-11,Active,1334,Cleaned and Validated
hunter6432@upi,cust101966,Sbi,Credit_Card_Linked,2025-01-19,Active,289,Cleaned and Validated
shannon2775@upi,cust100968,Hdfc,Current,2024-05-05,Suspended,548,Cleaned and Validated
bryan7765@upi,cust103576,Kotak,Savings,2025-05-02,Active,186,Cleaned and Validated
jason3723@upi,cust109021,Pnb,Current,2024-11-16,Active,353,Cleaned and Validated
alexander1167@upi,cust109481,Sbi,Current,2025-02-09,Active,268,Cleaned and Validated
vickie5141@upi,cust108230,Pnb,Savings,2024-06-07,Blocked,515,Cleaned and Validated
hannah5134@upi,cust106771,Axis,Savings,2023-03-07,Active,973,Cleaned and Validated
amber3482@upi,cust102531,Hdfc,Credit_Card_Linked,2023-01-18,Active,1021,Cleaned and Validated
david4293@upi,cust106429,Axis,Current,2024-11-06,Active,363,Cleaned and Validated
samantha4268@upi,cust109667,Hdfc,Credit_Card_Linked,2024-08-20,Active,441,Cleaned and Validated
regina1199@upi,cust108774,Sbi,Savings,2024-07-15,Active,477,Cleaned and Validated
richard2793@upi,cust101053,Pnb,Credit_Card_Linked,2023-06-26,Active,862,Cleaned and Validated
mrs.7353@upi,cust108363,Sbi,Credit_Card_Linked,2024-11-23,Active,346,Cleaned and Validated
michael9191@upi,cust102097,Kotak,Credit_Card_Linked,2024-10-09,Suspended,391,Cleaned and Validated
justin5544@upi,cust102216,Axis,Current,2025-02-15,Active,262,Cleaned and Validated
jennifer7718@upi,cust105583,Kotak,Current,2025-04-05,Active,213,Cleaned and Validated
stephen1465@upi,cust106524,Pnb,Credit_Card_Linked,2025-06-14,Active,143,Cleaned and Validated
sue5826@upi,cust108491,Pnb,Current,2023-07-27,Active,831,Cleaned and Validated
samuel3371@upi,cust107612,Icici,Credit_Card_Linked,2022-11-28,Active,1072,Cleaned and Validated
marisa9694@upi,cust100872,Sbi,Savings,2025-07-01,Active,126,Cleaned and Validated
marc6602@upi,cust104051,Sbi,Credit_Card_Linked,2024-09-14,Blocked,416,Cleaned and Validated
mark7115@upi,cust104357,Icici,Current,2025-03-15,Active,234,Cleaned and Validated
melinda9321@upi,cust106223,Pnb,Current,2024-11-27,Active,342,Cleaned and Validated
mrs.4967@upi,cust108147,Icici,Savings,2022-12-14,Active,1056,Cleaned and Validated
robin8956@upi,cust102004,Icici,Current,2022-11-13,Active,1087,Cleaned and Validated
kelly4521@upi,cust106804,Sbi,Savings,2022-12-24,Active,1046,Cleaned and Validated
philip1729@upi,cust103252,Axis,Current,2024-04-29,Active,554,Cleaned and Validated
paul4638@upi,cust107594,Icici,Savings,2024-02-27,Active,616,Cleaned and Validated
donna5599@upi,cust105087,Pnb,Credit_Card_Linked,2025-03-09,Active,240,Cleaned and Validated
katherine7821@upi,cust107329,Icici,Credit_Card_Linked,2025-07-17,Active,110,Cleaned and Validated
ashley9269@upi,cust109095,Axis,Savings,2025-02-10,Active,267,Cleaned and Validated
johnny7711@upi,cust106373,Pnb,Savings,2024-09-22,Active,408,Cleaned and Validated
patricia6239@upi,cust104668,Hdfc,Current,2024-04-21,Active,562,Cleaned and Validated
dr.1035@upi,cust103663,Hdfc,Current,2025-04-20,Active,198,Cleaned and Validated
teresa5342@upi,cust109495,Hdfc,Savings,2023-08-06,Active,821,Cleaned and Validated
robert5767@upi,cust100279,Hdfc,Credit_Card_Linked,2025-04-11,Active,207,Cleaned and Validated
james2242@upi,cust103846,Sbi,Current,2025-07-09,Active,118,Cleaned and Validated
oscar9950@upi,cust104400,Axis,Savings,2025-05-10,Active,178,Cleaned and Validated
amanda5648@upi,cust102443,Axis,Current,2025-05-14,Active,174,Cleaned and Validated
helen1218@upi,cust100129,Kotak,Savings,2023-08-02,Active,825,Cleaned and Validated
michael3534@upi,cust107219,Pnb,Savings,2024-05-10,Active,543,Cleaned and Validated
kristin9070@upi,cust105758,Pnb,Credit_Card_Linked,2024-06-01,Active,521,Cleaned and Validated
javier9254@upi,cust100506,Sbi,Savings,2024-09-25,Active,405,Cleaned and Validated
julian1472@upi,cust104365,Kotak,Current,2024-09-26,Active,404,Cleaned and Validated
richard3312@upi,cust109514,Axis,Credit_Card_Linked,2024-10-28,Active,372,Cleaned and Validated
ricardo6252@upi,cust101024,Kotak,Credit_Card_Linked,2021-02-06,Active,1732,Cleaned and Validated
michele6747@upi,cust108195,Icici,Credit_Card_Linked,2022-01-01,Active,1403,Cleaned and Validated
omar5504@upi,cust105235,Hdfc,Credit_Card_Linked,2024-07-17,Active,475,Cleaned and Validated
trevor4436@upi,cust106876,Hdfc,Savings,2024-05-16,Active,537,Cleaned and Validated
robert5028@upi,cust107009,Sbi,Credit_Card_Linked,2024-10-23,Active,377,Cleaned and Validated
jerry6442@upi,cust106866,Kotak,Savings,2024-06-08,Active,514,Cleaned and Validated
lori7542@upi,cust100164,Pnb,Current,2025-03-22,Active,227,Cleaned and Validated
brian5754@upi,cust103401,Sbi,Current,2022-11-12,Active,1088,Cleaned and Validated
roy8642@upi,cust106138,Sbi,Savings,2025-05-03,Active,185,Cleaned and Validated
norma2169@upi,cust100027,Sbi,Savings,2025-08-03,Suspended,93,Cleaned and Validated
craig7597@upi,cust109648,Icici,Current,2025-07-02,Active,125,Cleaned and Validated
juan8727@upi,cust101164,Axis,Credit_Card_Linked,2024-04-25,Active,558,Cleaned and Validated
curtis1169@upi,cust105456,Sbi,Savings,2024-04-23,Active,560,Cleaned and Validated
michael2061@upi,cust104389,Kotak,Savings,2024-08-27,Active,434,Cleaned and Validated
joshua1615@upi,cust105294,Hdfc,Credit_Card_Linked,2024-02-05,Active,638,Cleaned and Validated
denise8916@upi,cust109908,Hdfc,Current,2025-04-08,Active,210,Cleaned and Validated
lindsay1949@upi,cust103060,Hdfc,Savings,2025-07-21,Active,106,Cleaned and Validated
linda4663@upi,cust107048,Axis,Current,2024-04-02,Active,581,Cleaned and Validated
brianna7025@upi,cust100670,Sbi,Savings,2025-04-17,Active,201,Cleaned and Validated
haley8397@upi,cust103007,Pnb,Current,2025-07-05,Active,122,Cleaned and Validated
charles9189@upi,cust105949,Hdfc,Credit_Card_Linked,2023-08-10,Active,817,Cleaned and Validated
cynthia4733@upi,cust104049,Axis,Current,2024-06-22,Active,500,Cleaned and Validated
derek6224@upi,cust103635,Sbi,Savings,2025-05-11,Active,177,Cleaned and Validated
