customer_id,full_name,mobile_number,age,valid_age,valid_gender,region,date_joined,is_business_user,risk_score,risk_check_flag,validation_status_flag,cleaning_status
cust101849,Carrie Scott,2945743316,26,OK,Female,south,11-11-2024,FALSE,0.07,OK,OK,Cleaned and Validated
cust101850,Kyle Bryant,1841761540,46,OK,Female,central,15-06-2023,FALSE,0.25,OK,OK,Cleaned and Validated
cust101851,Nathaniel Wright,7672377189,63,OK,Female,central,30-10-2024,FALSE,0.17,OK,OK,Cleaned and Validated
cust101852,Leon Bell,8583728996,64,OK,Male,central,14-02-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust101853,Sarah Thomas,2973108276,18,OK,Female,east,31-05-2025,FALSE,0.09,OK,OK,Cleaned and Validated
cust101854,Sylvia Jones,4730018859,36,OK,Female,south,28-07-2025,FALSE,0.19,OK,OK,Cleaned and Validated
cust101855,Caleb Garcia,4566274614,49,OK,Female,east,26-08-2024,FALSE,0.13,OK,OK,Cleaned and Validated
cust101856,Madison Robinson,1336363759,50,OK,Female,east,21-07-2024,FALSE,0.44,OK,OK,Cleaned and Validated
cust101857,Alexis Campbell,2330619863,53,OK,Male,west,06-04-2025,FALSE,0.39,OK,OK,Cleaned and Validated
cust101858,Christopher Smith,6071811250,44,OK,Male,north,31-10-2021,TRUE,0.17,OK,OK,Cleaned and Validated
cust101859,Wayne Evans,8736716231,70,OK,Male,east,03-09-2021,FALSE,0.29,OK,OK,Cleaned and Validated
cust101860,Kimberly Barton,3962595853,62,OK,Female,central,05-07-2025,FALSE,0.34,OK,OK,Cleaned and Validated
cust101861,Richard Drake,3630527569,55,OK,Other,south,26-10-2024,FALSE,0.18,OK,OK,Cleaned and Validated
cust101862,Jeremy Johnson,6501072358,66,OK,Other,west,03-01-2023,FALSE,0.42,OK,OK,Cleaned and Validated
cust101863,Joseph Rodgers,7030746992,21,OK,Female,west,06-01-2024,FALSE,0.31,OK,OK,Cleaned and Validated
cust101864,Kayla White,2540776581,64,OK,Female,east,02-06-2025,FALSE,0.19,OK,OK,Cleaned and Validated
cust101865,John Valentine,3803293723,55,OK,Male,north,27-05-2023,FALSE,0,OK,OK,Cleaned and Validated
cust101866,Brian Dickerson,6043471188,29,OK,Male,west,23-07-2022,FALSE,0.08,OK,OK,Cleaned and Validated
cust101867,Richard Moss,2432602704,29,OK,Male,west,12-04-2022,FALSE,0.24,OK,OK,Cleaned and Validated
cust101868,Benjamin Zavala,2852679016,30,OK,Male,south,05-07-2024,FALSE,0.15,OK,OK,Cleaned and Validated
cust101869,Lisa Gray,1434381705,60,OK,Female,north,17-02-2023,FALSE,0.2,OK,OK,Cleaned and Validated
cust101870,Marcia Moore,2061578516,65,OK,Female,central,01-12-2025,FALSE,0.11,OK,OK,Cleaned and Validated
cust101871,Austin Vincent Ii,Unavailable,23,OK,Male,east,14-06-2025,TRUE,0.23,OK,Needs Review,Cleaned and Validated
cust101872,Annette Carpenter,5844101976,43,OK,Female,west,18-07-2024,FALSE,0.15,OK,OK,Cleaned and Validated
cust101873,Barbara Watson,3349764356,65,OK,Female,west,14-04-2022,FALSE,0.01,OK,OK,Cleaned and Validated
cust101874,Rebecca Gardner,8980494236,31,OK,Male,north,14-04-2022,FALSE,0.16,OK,OK,Cleaned and Validated
cust101875,Christopher Lopez,5211308170,58,OK,Female,west,14-12-2020,FALSE,0.13,OK,OK,Cleaned and Validated
cust101876,Jonathan Williams,6907551660,61,OK,Male,north,28-10-2022,FALSE,0.01,OK,OK,Cleaned and Validated
cust101877,Jay Bailey,9901567506,41,OK,Male,central,12-07-2023,FALSE,0.37,OK,OK,Cleaned and Validated
cust101878,Stephanie Guerra,5121138963,51,OK,Female,north,04-10-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust101879,Jamie Klein,5211178231,40,OK,Male,north,04-11-2022,FALSE,0.16,OK,OK,Cleaned and Validated
cust101880,Patricia Glass,3170689136,33,OK,Male,east,03-03-2025,FALSE,0.29,OK,OK,Cleaned and Validated
cust101881,William Patterson,Unavailable,56,OK,Female,west,20-07-2022,FALSE,0.19,OK,Needs Review,Cleaned and Validated
cust101882,Jose Houston,5608883496,65,OK,Female,central,27-11-2020,FALSE,0.29,OK,OK,Cleaned and Validated
cust101883,Russell Martinez,9368143796,58,OK,Male,east,23-12-2023,TRUE,0.02,OK,OK,Cleaned and Validated
cust101884,Michael Brown,Unavailable,34,OK,Female,south,26-05-2021,TRUE,0.08,OK,Needs Review,Cleaned and Validated
cust101885,Kathleen Schneider,Unavailable,24,OK,Female,central,25-01-2023,FALSE,0.27,OK,Needs Review,Cleaned and Validated
cust101886,Rebecca Walker,5898009262,69,OK,Male,central,19-02-2024,TRUE,0.38,OK,OK,Cleaned and Validated
cust101887,Cory Smith,7078733248,37,OK,Male,west,23-06-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust101888,Jeffrey Parrish,1260752825,54,OK,Male,north,17-09-2020,FALSE,0.23,OK,OK,Cleaned and Validated
cust101889,Jeremiah Keith,3842244036,31,OK,Male,central,30-10-2023,TRUE,0.1,OK,OK,Cleaned and Validated
cust101890,Douglas Marshall,8961915021,42,OK,Male,west,18-02-2022,FALSE,0.2,OK,OK,Cleaned and Validated
cust101891,Nicole Petty,4711010394,39,OK,Male,east,14-01-2025,FALSE,0.11,OK,OK,Cleaned and Validated
cust101892,Kevin Snyder,8732925037,30,OK,Male,central,14-01-2021,FALSE,0.18,OK,OK,Cleaned and Validated
cust101893,Jared Peters,8311971031,52,OK,Female,north,20-05-2021,FALSE,0.29,OK,OK,Cleaned and Validated
cust101894,Jessica Walker,7730866406,40,OK,Other,south,12-03-2022,FALSE,0,OK,OK,Cleaned and Validated
cust101895,Thomas Pena,2574780422,23,OK,Female,north,23-04-2021,FALSE,0.23,OK,OK,Cleaned and Validated
cust101896,William Hill,Unavailable,55,OK,Female,south,28-04-2021,FALSE,0.1,OK,Needs Review,Cleaned and Validated
cust101897,Mark Reese,9410883112,22,OK,Female,central,03-07-2024,FALSE,0.12,OK,OK,Cleaned and Validated
cust101898,Ashley Gibbs,2435087899,43,OK,Female,central,26-06-2023,FALSE,0.34,OK,OK,Cleaned and Validated
cust101899,Elizabeth Moreno,3769136830,44,OK,Female,east,10-07-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust101900,Mary Guzman,1783956661,65,OK,Female,central,01-10-2025,FALSE,0.31,OK,OK,Cleaned and Validated
cust101901,David Moore,6618549791,68,OK,Female,east,16-06-2025,FALSE,0,OK,OK,Cleaned and Validated
cust101902,Carolyn Johnston,9091245234,66,OK,Female,south,01-12-2024,FALSE,0.15,OK,OK,Cleaned and Validated
cust101903,Anthony Vaughan,5498733444,66,OK,Male,east,21-11-2021,FALSE,0.15,OK,OK,Cleaned and Validated
cust101904,Brianna Leon,4877062623,61,OK,Male,north,13-08-2020,FALSE,0.13,OK,OK,Cleaned and Validated
cust101905,Jeremiah Johnson,7574547089,49,OK,Male,west,29-04-2021,FALSE,0.25,OK,OK,Cleaned and Validated
cust101906,Eric Summers,3047002181,61,OK,Male,south,27-03-2022,TRUE,0.31,OK,OK,Cleaned and Validated
cust101907,Daniel Duncan,3137028013,36,OK,Female,north,26-07-2021,FALSE,0.07,OK,OK,Cleaned and Validated
cust101908,Denise Sanders,8856823761,59,OK,Female,south,14-02-2023,FALSE,0.08,OK,OK,Cleaned and Validated
cust101909,Vanessa Murray,8343605546,28,OK,Female,south,20-10-2022,TRUE,0.05,OK,OK,Cleaned and Validated
cust101910,Julia Smith,1277928597,58,OK,Male,west,03-08-2022,FALSE,0.34,OK,OK,Cleaned and Validated
cust101911,Brandy Oconnor Phd,5212714436,41,OK,Male,south,04-02-2021,FALSE,0.14,OK,OK,Cleaned and Validated
cust101912,Roy Hill,4472221339,52,OK,Female,north,27-12-2024,FALSE,0.19,OK,OK,Cleaned and Validated
cust101913,Jesse King,8716299191,47,OK,Female,south,23-08-2022,TRUE,0.16,OK,OK,Cleaned and Validated
cust101914,Ronald Sutton,7519606980,18,OK,Female,west,20-04-2024,FALSE,0.08,OK,OK,Cleaned and Validated
cust101915,John Smith,4639340467,70,OK,Female,south,20-04-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust101916,Andre Martin,2219592781,51,OK,Male,central,29-07-2021,FALSE,0.25,OK,OK,Cleaned and Validated
cust101917,Melissa Hardin,Unavailable,51,OK,Male,west,14-10-2021,FALSE,0.31,OK,Needs Review,Cleaned and Validated
cust101918,Jerry Jones,6060934784,53,OK,Male,east,10-11-2020,FALSE,0.17,OK,OK,Cleaned and Validated
cust101919,Jamie Rodriguez,5083809492,39,OK,Male,central,10-06-2021,FALSE,0.16,OK,OK,Cleaned and Validated
cust101920,Mitchell Thompson,2516991815,56,OK,Female,east,27-11-2023,FALSE,0.13,OK,OK,Cleaned and Validated
cust101921,Melissa Cook,8613928368,31,OK,Male,west,06-12-2025,FALSE,0.38,OK,OK,Cleaned and Validated
cust101922,Lisa Clayton,2324318191,57,OK,Female,west,25-02-2025,FALSE,0.32,OK,OK,Cleaned and Validated
cust101923,Wesley Cox,Unavailable,53,OK,Female,central,06-02-2023,FALSE,0.2,OK,Needs Review,Cleaned and Validated
cust101924,Paul Miller,Unavailable,59,OK,Female,west,02-06-2024,TRUE,0.28,OK,Needs Review,Cleaned and Validated
cust101925,Bryan Hamilton,6395599634,53,OK,Male,south,16-05-2021,FALSE,0.13,OK,OK,Cleaned and Validated
cust101926,Leslie Gibson,4146658278,52,OK,Male,central,06-12-2025,FALSE,0.45,OK,OK,Cleaned and Validated
cust101927,Alexandra Walker Dvm,6600505813,33,OK,Female,west,16-08-2023,FALSE,0.13,OK,OK,Cleaned and Validated
cust101928,Robert Cole,3502235587,49,OK,Male,south,25-01-2023,FALSE,0.15,OK,OK,Cleaned and Validated
cust101929,Christopher Ramos,1174184114,31,OK,Female,north,02-08-2024,FALSE,0.16,OK,OK,Cleaned and Validated
cust101930,Jimmy Hernandez,7487145446,31,OK,Male,east,08-08-2024,TRUE,0.4,OK,OK,Cleaned and Validated
cust101931,Brandon Delgado,5221839279,62,OK,Male,north,16-01-2021,FALSE,0.22,OK,OK,Cleaned and Validated
cust101932,Sue Roberts,5363389256,67,OK,Other,east,14-10-2021,FALSE,0.33,OK,OK,Cleaned and Validated
cust101933,Lisa Hayes,1790899704,29,OK,Female,south,02-03-2023,FALSE,0.19,OK,OK,Cleaned and Validated
cust101934,James Simon,5281718905,41,OK,Female,south,02-03-2023,FALSE,0.05,OK,OK,Cleaned and Validated
cust101935,John Whitaker,6557192041,67,OK,Female,north,03-07-2023,FALSE,0.29,OK,OK,Cleaned and Validated
cust101936,Joseph Gallagher,5462207396,18,OK,Female,central,31-05-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust101937,Kari Herring,7909851024,44,OK,Male,north,09-06-2021,FALSE,0.04,OK,OK,Cleaned and Validated
cust101938,Timothy Lewis,5081721469,39,OK,Female,central,20-07-2022,FALSE,0.15,OK,OK,Cleaned and Validated
cust101939,Thomas Nguyen,3058353729,56,OK,Female,east,21-02-2025,FALSE,0.28,OK,OK,Cleaned and Validated
cust101940,William Mcmillan,3068254849,55,OK,Male,east,15-11-2023,FALSE,0.41,OK,OK,Cleaned and Validated
cust101941,Carrie Ford,7091673710,38,OK,Female,central,26-07-2021,FALSE,0.03,OK,OK,Cleaned and Validated
cust101942,Mark Harris Md,7061375295,21,OK,Male,north,27-04-2023,FALSE,0,OK,OK,Cleaned and Validated
cust101943,Mark Rodriguez,7538568322,44,OK,Female,east,15-07-2025,FALSE,0.31,OK,OK,Cleaned and Validated
cust101944,Timothy Williams,4451169990,23,OK,Female,central,24-12-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust101945,Natalie Rogers,8995067189,65,OK,Male,west,03-05-2023,FALSE,0.13,OK,OK,Cleaned and Validated
cust101946,Janice Parrish,3549276118,68,OK,Male,west,29-01-2025,FALSE,0.25,OK,OK,Cleaned and Validated
cust101947,Amber Taylor,Unavailable,37,OK,Male,north,18-01-2023,FALSE,0.29,OK,Needs Review,Cleaned and Validated
cust101948,Melinda Hobbs,8019520456,24,OK,Male,west,30-06-2023,FALSE,0.43,OK,OK,Cleaned and Validated
cust101949,Sherri Ramos Md,6858042449,40,OK,Male,east,15-03-2023,FALSE,0.18,OK,OK,Cleaned and Validated
cust101950,Traci Garcia,9040290691,25,OK,Male,central,30-11-2021,FALSE,0.35,OK,OK,Cleaned and Validated
cust101951,Amanda Mcclure,6603652802,69,OK,Female,north,09-04-2021,FALSE,0.15,OK,OK,Cleaned and Validated
cust101952,Linda Shaw,1390062311,54,OK,Male,north,04-04-2022,FALSE,0.14,OK,OK,Cleaned and Validated
cust101953,James Ballard,5008191288,53,OK,Male,south,04-03-2025,FALSE,0.25,OK,OK,Cleaned and Validated
cust101954,George Barker,6664964897,39,OK,Male,north,07-07-2025,TRUE,0.07,OK,OK,Cleaned and Validated
cust101955,Jennifer Willis,5557053471,45,OK,Female,east,23-05-2022,FALSE,0.04,OK,OK,Cleaned and Validated
cust101956,Richard Hampton,9843216327,65,OK,Male,east,27-12-2024,FALSE,0.32,OK,OK,Cleaned and Validated
cust101957,Taylor Cruz,9526146060,67,OK,Female,north,05-06-2023,FALSE,0,OK,OK,Cleaned and Validated
cust101958,Linda Barnett,8355373801,30,OK,Female,south,06-04-2021,FALSE,0.21,OK,OK,Cleaned and Validated
cust101959,Christopher Johnson,Unavailable,66,OK,Female,west,28-02-2021,FALSE,0.16,OK,Needs Review,Cleaned and Validated
cust101960,Jason Mitchell,5553204015,34,OK,Male,south,07-07-2025,FALSE,0.16,OK,OK,Cleaned and Validated
cust101961,Amanda Avila,6218317982,51,OK,Male,south,20-11-2024,FALSE,0.04,OK,OK,Cleaned and Validated
cust101962,Christine Burke,1061724400,27,OK,Female,central,08-11-2020,FALSE,0,OK,OK,Cleaned and Validated
cust101963,Julie Johnson,2820440977,54,OK,Male,east,30-12-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust101964,Benjamin Sullivan,Unavailable,54,OK,Female,south,03-06-2025,FALSE,0.06,OK,Needs Review,Cleaned and Validated
cust101965,Alexandra Perez,7450770609,30,OK,Male,east,24-04-2023,TRUE,0.15,OK,OK,Cleaned and Validated
cust101966,Hunter Wood,7091246995,26,OK,Male,west,12-01-2024,TRUE,0.21,OK,OK,Cleaned and Validated
cust101967,Gerald Perkins,Unavailable,63,OK,Male,south,18-08-2020,FALSE,0.11,OK,Needs Review,Cleaned and Validated
cust101968,Alex Diaz,2904170910,28,OK,Other,east,09-07-2022,FALSE,0.07,OK,OK,Cleaned and Validated
cust101969,Matthew Acevedo,3271388059,65,OK,Male,east,20-02-2025,FALSE,0.23,OK,OK,Cleaned and Validated
cust101970,Amber Sanchez,5823593679,21,OK,Other,east,04-07-2024,FALSE,0.11,OK,OK,Cleaned and Validated
cust101971,Stephanie Webb,5634556712,64,OK,Female,north,17-05-2023,FALSE,0.08,OK,OK,Cleaned and Validated
cust101972,Timothy Reyes,Unavailable,47,OK,Female,west,18-02-2025,FALSE,0.16,OK,Needs Review,Cleaned and Validated
cust101973,Anna Tanner,3737583199,23,OK,Male,north,14-02-2022,TRUE,0.23,OK,OK,Cleaned and Validated
cust101974,Laura Long,2897113344,67,OK,Male,south,23-06-2024,FALSE,0.45,OK,OK,Cleaned and Validated
cust101975,Carl Perez,6013789269,20,OK,Female,south,30-08-2022,FALSE,0.39,OK,OK,Cleaned and Validated
cust101976,Justin Chen Dvm,Unavailable,30,OK,Female,south,18-09-2024,FALSE,0.05,OK,Needs Review,Cleaned and Validated
cust101977,Felicia Estrada,6867466942,54,OK,Female,east,01-09-2025,FALSE,0.04,OK,OK,Cleaned and Validated
cust101978,Jacob Gomez,2866437402,64,OK,Male,north,05-03-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust101979,Michael Austin,1490620241,52,OK,Female,west,05-01-2024,FALSE,0.27,OK,OK,Cleaned and Validated
cust101980,Amy Foster,2851240614,60,OK,Female,central,16-02-2024,FALSE,0.18,OK,OK,Cleaned and Validated
cust101981,Krystal Velez,9374632276,18,OK,Male,central,26-08-2024,FALSE,0.46,OK,OK,Cleaned and Validated
cust101982,Jerry Wolfe,5387148994,40,OK,Male,south,29-08-2023,FALSE,0.34,OK,OK,Cleaned and Validated
cust101983,Andrew Daniels,2647296691,24,OK,Male,east,19-09-2020,FALSE,0.4,OK,OK,Cleaned and Validated
cust101984,Gabriel Tran,1309458615,28,OK,Female,west,19-07-2024,TRUE,0.15,OK,OK,Cleaned and Validated
cust101985,Lisa Mccoy,7409097741,50,OK,Male,central,08-01-2025,FALSE,0.09,OK,OK,Cleaned and Validated
cust101986,Katherine Conley,5761034025,68,OK,Male,north,02-08-2022,FALSE,0.07,OK,OK,Cleaned and Validated
cust101987,Haley Khan,Unavailable,21,OK,Female,north,02-08-2023,FALSE,0.19,OK,Needs Review,Cleaned and Validated
cust101988,Benjamin Miller,8164414352,44,OK,Male,north,04-12-2025,FALSE,0.05,OK,OK,Cleaned and Validated
cust101989,Deanna Young,4122076960,61,OK,Female,central,27-01-2024,TRUE,0.12,OK,OK,Cleaned and Validated
cust101990,Pam Flynn,4239372813,37,OK,Female,north,30-05-2025,FALSE,0.15,OK,OK,Cleaned and Validated
cust101991,David King,7014198940,63,OK,Female,east,08-05-2023,FALSE,0.31,OK,OK,Cleaned and Validated
cust101992,Kimberly Blair,3104441931,64,OK,Female,south,13-09-2021,FALSE,0.14,OK,OK,Cleaned and Validated
cust101993,Nicholas Moore,Unavailable,64,OK,Male,west,29-03-2025,FALSE,0.03,OK,Needs Review,Cleaned and Validated
cust101994,Bradley Singleton,6549289558,21,OK,Female,central,07-01-2023,FALSE,0.15,OK,OK,Cleaned and Validated
cust101995,Jaclyn Crawford,3866653114,59,OK,Male,north,08-03-2022,FALSE,0.22,OK,OK,Cleaned and Validated
cust101996,Rachel Stanley,8534638810,21,OK,Female,central,03-06-2021,FALSE,0.27,OK,OK,Cleaned and Validated
cust101997,Matthew Riley,Unavailable,25,OK,Female,east,07-03-2024,FALSE,0.09,OK,Needs Review,Cleaned and Validated
cust101998,David Howe,4705794168,24,OK,Female,north,26-08-2024,FALSE,0.28,OK,OK,Cleaned and Validated
cust101999,Deborah Conner,9278809463,39,OK,Female,central,30-06-2022,FALSE,0.37,OK,OK,Cleaned and Validated
cust102000,Brandon Hartman,3363731747,49,OK,Female,east,19-05-2022,FALSE,0.26,OK,OK,Cleaned and Validated
cust102001,Joel Smith,7309567939,66,OK,Female,west,23-03-2021,FALSE,0.23,OK,OK,Cleaned and Validated
cust102002,Mrs. Tammy Ford,5947130548,37,OK,Female,south,04-02-2024,FALSE,0.15,OK,OK,Cleaned and Validated
cust102003,Lisa Tyler,4039342655,65,OK,Male,north,23-12-2020,FALSE,0.13,OK,OK,Cleaned and Validated
cust102004,Robin Browning,5172568920,69,OK,Female,east,08-03-2021,FALSE,0,OK,OK,Cleaned and Validated
cust102005,Linda Haas,4940365878,32,OK,Male,east,24-05-2022,FALSE,0.27,OK,OK,Cleaned and Validated
cust102006,Tiffany Mccall,4007134458,24,OK,Male,central,28-03-2021,TRUE,0.16,OK,OK,Cleaned and Validated
cust102007,Kevin Juarez,2336346363,55,OK,Male,central,07-03-2021,FALSE,0.22,OK,OK,Cleaned and Validated
cust102008,Nichole Garcia,4270787773,47,OK,Female,east,05-05-2025,FALSE,0.26,OK,OK,Cleaned and Validated
cust102009,Jessica Hines,7695562852,48,OK,Male,north,22-03-2021,FALSE,0.11,OK,OK,Cleaned and Validated
cust102010,Yvonne Anderson,2001475863,68,OK,Female,north,20-10-2021,TRUE,0.32,OK,OK,Cleaned and Validated
cust102011,Matthew Mercado,8544123942,70,OK,Female,west,24-07-2021,FALSE,0.21,OK,OK,Cleaned and Validated
cust102012,Michelle Ingram,4281930795,23,OK,Female,central,17-03-2021,FALSE,0.38,OK,OK,Cleaned and Validated
cust102013,Paul Smith,6531523127,20,OK,Female,north,03-07-2021,FALSE,0.22,OK,OK,Cleaned and Validated
cust102014,Christopher Le,9237574445,18,OK,Male,central,14-02-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust102015,Hailey Strickland,1244364296,37,OK,Female,north,14-06-2025,FALSE,0.17,OK,OK,Cleaned and Validated
cust102016,Brady Wood,3413684514,57,OK,Female,west,17-06-2022,FALSE,0.38,OK,OK,Cleaned and Validated
cust102017,Jason Summers,8355196440,67,OK,Male,west,16-10-2021,FALSE,0,OK,OK,Cleaned and Validated
cust102018,Robert Ross,6073721470,19,OK,Female,central,14-01-2024,FALSE,0.14,OK,OK,Cleaned and Validated
cust102019,Christopher Smith,2105793748,24,OK,Male,west,19-09-2024,FALSE,0.16,OK,OK,Cleaned and Validated
cust102020,Andrew King,2158720840,27,OK,Female,east,24-02-2024,FALSE,0.02,OK,OK,Cleaned and Validated
cust102021,Carl Hunter,1974807814,65,OK,Male,central,17-10-2023,FALSE,0.1,OK,OK,Cleaned and Validated
cust102022,Amy Hill,9356683033,24,OK,Male,west,11-09-2021,TRUE,0,OK,OK,Cleaned and Validated
cust102023,Heather Rodriguez,4705261759,37,OK,Male,central,05-08-2021,TRUE,0.22,OK,OK,Cleaned and Validated
cust102024,James Moore,6650525171,49,OK,Female,west,20-03-2025,FALSE,0.03,OK,OK,Cleaned and Validated
cust102025,Daniel Johnson,Unavailable,40,OK,Male,east,06-07-2022,FALSE,0.24,OK,Needs Review,Cleaned and Validated
cust102026,Christine Mendez,6533163498,55,OK,Female,central,08-04-2022,FALSE,0.17,OK,OK,Cleaned and Validated
cust102027,Kyle Randolph,2037649356,24,OK,Female,east,28-10-2023,FALSE,0.1,OK,OK,Cleaned and Validated
cust102028,Lindsey Bullock,5324416779,20,OK,Female,south,05-06-2024,FALSE,0.01,OK,OK,Cleaned and Validated
cust102029,Erica Hampton,Unavailable,58,OK,Female,west,06-02-2022,FALSE,0.12,OK,Needs Review,Cleaned and Validated
cust102030,Miranda Hernandez,3075220953,53,OK,Female,central,20-08-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust102031,Christopher Johnson,2826449863,33,OK,Male,west,28-09-2020,FALSE,0.18,OK,OK,Cleaned and Validated
cust102032,Dennis Kelley,2685653415,28,OK,Male,north,06-08-2022,FALSE,0.28,OK,OK,Cleaned and Validated
cust102033,Michael Newman,6245505117,66,OK,Female,south,25-10-2022,FALSE,0.11,OK,OK,Cleaned and Validated
cust102034,Ashley White,Unavailable,33,OK,Female,central,24-12-2020,FALSE,0.39,OK,Needs Review,Cleaned and Validated
cust102035,Jennifer Bradford,6968917359,63,OK,Female,west,18-01-2021,FALSE,0.17,OK,OK,Cleaned and Validated
cust102036,Phillip Rose,8501272403,59,OK,Male,central,20-07-2022,FALSE,0.1,OK,OK,Cleaned and Validated
cust102037,Kathleen Baker,7827885470,33,OK,Male,east,24-07-2025,FALSE,0.36,OK,OK,Cleaned and Validated
cust102038,Andrew May,8287701586,51,OK,Female,central,19-06-2025,FALSE,0.36,OK,OK,Cleaned and Validated
cust102039,John Hernandez,7994824348,50,OK,Female,south,20-03-2025,FALSE,0.19,OK,OK,Cleaned and Validated
cust102040,Joseph Morgan,9945997835,66,OK,Female,south,16-02-2025,FALSE,0.14,OK,OK,Cleaned and Validated
cust102041,Jennifer Reilly,7589312051,54,OK,Male,south,20-11-2022,FALSE,0.31,OK,OK,Cleaned and Validated
cust102042,Tyrone Merritt,2956711310,19,OK,Female,north,07-01-2025,FALSE,0.09,OK,OK,Cleaned and Validated
cust102043,David Collins,2708358896,20,OK,Female,central,26-08-2024,FALSE,0.31,OK,OK,Cleaned and Validated
cust102044,Casey Valdez,Unavailable,57,OK,Female,west,26-01-2023,FALSE,0.03,OK,Needs Review,Cleaned and Validated
